,PID,Notebook,Timestamp,interaction_used,Condition,Data Type,group,Utterance,All representations,Didn't use interaction,Insight Description,Justification,Python Used,Was Interaction Used,Was Recapped,Was Vis used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
217,3r2sh20ei,Space,1:32:14,FALSE,Interactive,relationship (categorical X continuous),double-profiler,"We're still in that data set because the X-axis difference between room service. although for court that's not the same. Those deceased there are some higher values, shopping malls and higher values down there. So that idea is doesn't buy out looking ","profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace,",,,Distribution range (but looking ultimately at the relationship ie the change in range),,,,"profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace",,,relationship (categorical X continuous),relationship faceted distribution characterization,RELATIONSHIP,,"survived = df[df.survived > 0]
 alx.profile(survived) deceased = df[df.survived == 0]
 alx.profile(deceased)",,,"profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace","visualization, other","survived = df[df.survived > 0]
 alx.profile(survived) deceased = df[df.survived == 0]
 alx.profile(deceased)"
218,3r2sh20ei,Space,1:32:24,FALSE,Interactive,relationship (categorical X categorical),double-profiler,"so I don't know what the Y-axis is here, if it's the same between top and bottom, but the relative distribution most people from Earth. But we had a lot of people from Europa who died relatively more.","profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace,",,,,,,,"profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace",,,relationship (categorical X categorical),relationship faceted distribution characterization,RELATIONSHIP,,"survived = df[df.survived > 0]
 alx.profile(survived) deceased = df[df.survived == 0]
 alx.profile(deceased)",,,"profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace","visualization, other","survived = df[df.survived > 0]
 alx.profile(survived) deceased = df[df.survived == 0]
 alx.profile(deceased)"
219,3r2sh20ei,Space,1:32:28,FALSE,Interactive,relationship (categorical X categorical),double-profiler,"the relative distribution most people from Earth, but we had a lot of people from Europa who died relatively more.","profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace,",,,,,,,"profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace",,,relationship (categorical X categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"survived = df[df.survived > 0]
 alx.profile(survived) deceased = df[df.survived == 0]
 alx.profile(deceased)",,,"profile_survived-2_3r2sh20eispace, profile_deceased_3r2sh20eispace","visualization, other","survived = df[df.survived > 0]
 alx.profile(survived) deceased = df[df.survived == 0]
 alx.profile(deceased)"
220,7382kwtue,Space,0:14:48,FALSE,Static,,profile,"Is the range on these x-axis through this function? Are they like preset, or are they mapping to whatever the range of the data is?","profiler_7382kwtuespace,",,,,,,,profiler_7382kwtuespace,,,,representation comment,ANALYSIS PROCESS,,"alx.profile(df,vars = df.columns)",,,profiler_7382kwtuespace,visualization," alx.profile(df,vars = df.columns)  "
221,7382kwtue,Space,0:17:37,FALSE,Static,relationship (categorical X categorical),profile,So my immediate thing that I want to check is whether or not the VIP Boolean values map at all to the Cryosleep ones.,"profiler_2_7382kwtuespace,",,,,,,,profiler_2_7382kwtuespace,,,relationship (categorical X categorical),relationship existence / non-existence,RELATIONSHIP,,"alx.profile(df,vars = df.columns)",,,profiler_2_7382kwtuespace,visualization," alx.profile(df,vars = df.columns)  "
222,7382kwtue,Space,0:19:30,FALSE,Static,,scatterplot,"I wonder why, there aren't these null values? If doesn't seem to have a mapping for [refering to the pandas output of cryosleep_value_counts_2_7382kwtuespace]. 

Oh it It seems like they're in there there. Okay.","VIP_Cryosleep_sizeCount_scatter_big_7382kwtuespace, cryosleep_value_counts_2_7382kwtuespace,",,,,cryosleep_value_counts_2_7382kwtuespace,,,VIP_Cryosleep_sizeCount_scatter_big_7382kwtuespace,,,,missing data,DATASET,,"alx.scatterplot(df,x='VIP',y='CryoSleep',size = 'count()').properties(height = 400,width = 400)",df.CryoSleep.value_counts(),,"VIP_Cryosleep_sizeCount_scatter_big_7382kwtuespace, cryosleep_value_counts_2_7382kwtuespace","visualization, other","alx.scatterplot(df,x='VIP',y='CryoSleep',size = 'count()').properties(height = 400,width = 400) df.CryoSleep.value_counts()"
223,7382kwtue,Space,22:30,FALSE,Static,relationship (categorical X continuous),stripplot,"there is not too much of a difference between, in this data set, of who survived depending on age, unless there were... well, it's hard to tell from this, because there there may have been more people in this age group ","survived_age_VIP_stripplot_medium_tall_7382kwtuespace, df[df[VIP]==True],",,,,df[df[VIP]==True],,,survived_age_VIP_stripplot_medium_tall_7382kwtuespace,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)",,,"survived_age_VIP_stripplot_medium_tall_7382kwtuespace, df[df[VIP]==True]",visualization,"alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)"
224,7382kwtue,Space,0:23:08,FALSE,Static,"relationship (multivariate)
",stripplot,"So it seems like a lot of young people did not survive who are not VIPs, but it's hard to tell the difference, because the number of people who are VIPs versus who were not is not that significant?","survived_age_VIP_stripplot_medium_tall_7382kwtuespace,",,,,,,,survived_age_VIP_stripplot_medium_tall_7382kwtuespace,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)",,,survived_age_VIP_stripplot_medium_tall_7382kwtuespace,visualization,"alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)"
225,7382kwtue,Space,24:50:00,FALSE,Static,distribution (categorical),hist,Not that many VIPs [written].,"colored_hist_big_7382kwtuespace,",,,,,,,colored_hist_big_7382kwtuespace,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"alx.hist(df,x = 'Age',color = 'VIP',height = 400,width = 400)",,,colored_hist_big_7382kwtuespace,visualization,"alx.hist(df,x = 'Age',color = 'VIP',height = 400,width = 400)"
226,7382kwtue,Space,24:55:00,FALSE,Static,relationship (categorical X continuous),hist,Age range of VIPs is limited relative to non-VIPs.,"colored_hist_big_7382kwtuespace,",,,,,,,colored_hist_big_7382kwtuespace,,,relationship (categorical X continuous),relationship range constriction,RELATIONSHIP,,"alx.hist(df,x = 'Age',color = 'VIP',height = 400,width = 400)",,,colored_hist_big_7382kwtuespace,visualization,"alx.hist(df,x = 'Age',color = 'VIP',height = 400,width = 400)"
227,7382kwtue,Space,25:36:00,FALSE,Static,relationship (categorical X continuous),stripplot,"Seems like a significant number of infants or young children did not survive, relative to teemagers and the rest. There seems to be this cluster of data points up here [references survived_age_VIP_stripplot_medium_tall_7382kwtuespace]","survived_age_VIP_stripplot_medium_tall_7382kwtuespace,",,,,,,,survived_age_VIP_stripplot_medium_tall_7382kwtuespace,,,relationship (categorical X continuous),relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,,"alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)",,,survived_age_VIP_stripplot_medium_tall_7382kwtuespace,visualization,"alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)"
228,7382kwtue,Space,0:28:48,FALSE,Static,,columns,"actually, you know, 98% of the data being there, it's not bad at all.","null_percent_printouts_7382kwtuespace,",,,,,,,null_percent_printouts_7382kwtuespace,,,,missing data,DATASET,,"for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
  print(f'o\tr {100*null_val_count/all_val_count}%\n')",,,null_percent_printouts_7382kwtuespace,columns,"for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
  print(f'o\tr {100*null_val_count/all_val_count}%\n')"
229,7382kwtue,Space,0:29:00,FALSE,Static,,columns,I wonder if that's like randomly distributed or not.,"null_percent_printouts_7382kwtuespace,",,,,,,,null_percent_printouts_7382kwtuespace,,,,"distribution shape [shape, skew, kurtosis]",VARIABLE,,"for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
  print(f'o\tr {100*null_val_count/all_val_count}%\n')",,,null_percent_printouts_7382kwtuespace,columns,"for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
  print(f'o\tr {100*null_val_count/all_val_count}%\n')"
230,7382kwtue,Space,31:25:00,FALSE,Static,,none,"Interesting, this is a number? [referring to room service printout]. ","roomService_printout_7382kwtuespace,",,,,roomService_printout_7382kwtuespace,,,,,,,variable metadata,DATASET,,,df['RoomService'],,roomService_printout_7382kwtuespace,other,  df['RoomService'] 
231,7382kwtue,Space,31:28:00,FALSE,Static,,none,Also a number [FoodCourt printout],"foodCourt_printout_7382kwtuespace,",,,,foodCourt_printout_7382kwtuespace,,,,,,,variable metadata,DATASET,,,df['FoodCourt'],,foodCourt_printout_7382kwtuespace,other,  df['FoodCourt'] 
232,7382kwtue,Space,34:20:00,FALSE,Static,relationship (categorical X continuous),Multi-view Chart,"So it's like according to last names, if there's like a range of ages which would imply like, You know, parents with a child or something like that, like their families on board.","color_lastName_scatterplot_7382kwtuespace,",,,,,,,color_lastName_scatterplot_7382kwtuespace,,,relationship (categorical X continuous),relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,,"alx.scatterplot(df,x='Age',y='Name',color = 'Last Name',
  height = 1000)# | alx.hist(df,y='temp_max',height=200,width=50)",,,color_lastName_scatterplot_7382kwtuespace,visualization,"alx.scatterplot(df,x='Age',y='Name',color = 'Last Name',
  height = 1000)# | alx.hist(df,y='temp_max',height=200,width=50)"
233,7382kwtue,Space,34:56:00,FALSE,Static,,scatterplot,[is this] Like a count of how many times someone got a room service or used the spa?,"age_roomservice_scatterplot_7382kwtuespace,",,,,,,,age_roomservice_scatterplot_7382kwtuespace,,,,variable metadata,DATASET,,"alx.scatterplot(df,x='Age',y='RoomService',color = 'Last Name',
  height = 1000)",,,age_roomservice_scatterplot_7382kwtuespace,visualization,"alx.scatterplot(df,x='Age',y='RoomService',color = 'Last Name',
  height = 1000)"
234,7382kwtue,Space,35:26:00,FALSE,Static,relationship (continuous X continuous),scatterplot,That makes sense. Because if these are accounts of how often people use the service. They people who go to the food court probably are not using room service. ,"foodcourt_roomservice_scatterplot_7382kwtuespace,",,,,,,,foodcourt_roomservice_scatterplot_7382kwtuespace,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.scatterplot(df,x='FoodCourt',y='RoomService',color = 'Last Name',
  height = 1000)",,,foodcourt_roomservice_scatterplot_7382kwtuespace,visualization,"alx.scatterplot(df,x='FoodCourt',y='RoomService',color = 'Last Name',
  height = 1000)"
235,7382kwtue,Space,35:37:00,FALSE,Static,relationship (continuous X continuous),scatterplot,then people who are at the food court are probably also at the Mall,"foodcourt_roomservice_scatterplot_7382kwtuespace,",,,,,,,foodcourt_roomservice_scatterplot_7382kwtuespace,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.scatterplot(df,x='FoodCourt',y='RoomService',color = 'Last Name',
  height = 1000)",,,foodcourt_roomservice_scatterplot_7382kwtuespace,visualization,"alx.scatterplot(df,x='FoodCourt',y='RoomService',color = 'Last Name',
  height = 1000)"
236,7382kwtue,Space,35:52:00,FALSE,Static,relationship (continuous X continuous),scatterplot,Hmm. not as much so. [referring to foodcourt_shoppingmall_scatterplot_7382kwtuespace],"foodcourt_shoppingmall_scatterplot_7382kwtuespace,",,,,,,,foodcourt_shoppingmall_scatterplot_7382kwtuespace,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.scatterplot(df,x='FoodCourt',y='ShoppingMall',color = 'Last Name',
  height = 1000)",,,foodcourt_shoppingmall_scatterplot_7382kwtuespace,visualization,"alx.scatterplot(df,x='FoodCourt',y='ShoppingMall',color = 'Last Name',
  height = 1000)"
237,7382kwtue,Space,36:26:00,FALSE,Static,relationship (categorical X continuous),none,"Now, I really quickly wanna check a little bit more about that higher rate of young people not surviving.",,,,,,,,,,,relationship (categorical X continuous),plan of action,ANALYSIS PROCESS,,,,,,,   
238,7382kwtue,Space,40:48:00,FALSE,Static,relationship (categorical X continuous),none,"Tried to check and see if familiies were assigned cabins, seems like they were. [written, not confirmed that the python code was used, but highly likely]","cabin_lastname_value_counts_7382kwtuespace,",,,,cabin_lastname_value_counts_7382kwtuespace,,,,,,relationship (categorical X continuous),relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,,,"df[['Cabin','Last Name']].value_counts()",,cabin_lastname_value_counts_7382kwtuespace,other,"  df[['Cabin','Last Name']].value_counts() "
239,7382kwtue,Space,41:10:00,FALSE,Static,"relationship (multivariate)
",none,"Tried to see if there was a relationship between eating at the Food Court vs. Room Service and surviving, but that dat doesn't seem to map for younger passenger. ","young_mean_foodcourt_7382kwtuespace,young_median_roomservice,",,"Not explicitly said, but as central tendency for both of these is zero it seems plausible that he would have said this because of these. ",,"young_mean_foodcourt_7382kwtuespace,young_median_roomservice",,,,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,,"rep_name
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
Name: cell_content, dtype: object",,"young_mean_foodcourt_7382kwtuespace,young_median_roomservice","rep_name
young_mean_foodcourt_7382kwtuespace    other
young_mean_foodcourt_7382kwtuespace    other
Name: output, dtype: object","rep_name
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
Name: cell_content, dtype: object"
240,7382kwtue,Space,41:25:00,FALSE,Static,relationship (continuous X continuous),none,Seems to not be a correlation between Room Serivce and Food Court usage which tracks,,,Repeat,,,,,,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,,,,,,   
241,7382kwtue,Space,43:20:00,FALSE,Static,"relationship (multivariate)
",hist,"So I would presume that there are families on board, then my young passengers probably have are with their family, and if their families are eating at all. presumably they are either eating at the food court, or through room service, and it may just be that they're all in Cryosleep, because I did not check that. But i'm assuming that they are not in for Cryosleep, if their parents  were eating at all, presumably they are were either eating at the food court, or through room service, and it may just be that they're all in Cryosleep, because I did not check that. But i'm assuming that they are not in for asleep. They might haven't been logged as eating their X number of times. But it seems like, you know, for age under 10, both the food court room service variables were had a median and mean of 0, which probably means that, like they were not marked as eating either place.","young_foodcourt_hist_7382kwtuespace, cabin_lastname_value_counts_7382kwtuespace, young_mean_foodcourt_7382kwtuespace,young_median_roomservice,",,,,"cabin_lastname_value_counts_7382kwtuespace, young_mean_foodcourt_7382kwtuespace,young_median_roomservice",,,young_foodcourt_hist_7382kwtuespace,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.hist((df[df.Age < 10]).query(""survived == False""),
  x = 'FoodCourt')","df[['Cabin','Last Name']].value_counts() rep_name
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
Name: cell_content, dtype: object",,"young_foodcourt_hist_7382kwtuespace, cabin_lastname_value_counts_7382kwtuespace, young_mean_foodcourt_7382kwtuespace,young_median_roomservice","visualization, other, rep_name
young_mean_foodcourt_7382kwtuespace    other
young_mean_foodcourt_7382kwtuespace    other
Name: output, dtype: object","alx.hist((df[df.Age < 10]).query(""survived == False""),
  x = 'FoodCourt') df[['Cabin','Last Name']].value_counts() rep_name
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
young_mean_foodcourt_7382kwtuespace    (df[df.Age < 10]).query(""survived == False"").F...
Name: cell_content, dtype: object"
