,All representations,,,,Condition,,Data Type,Didn't use interaction,,,,,,,Insight Description,Justification,,,Notebook,,,,,PID,,Python Used,,,,,,Timestamp,,,Utterance,Was Interaction Used,Was Recapped,Was Vis used,group,interaction_used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
152,"tooltip_brush_jointplot_happ_col7_li832lin23happiness, df.query,",,,,Interactive,,"relationship (multivariate)
",,,,,,,,Super cool example of using brush and the printout to investigate who these people were.,,,,happiness,,,,,li832lin23,,df.query,,,,,,01:14:37,,,"Who are all these people down here? Yeah, okay. NATO people whatever",tooltip_brush_jointplot_happ_col7_li832lin23happiness,,,scatterplot,TRUE,,,"relationship (multivariate)
",relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[7])",,,,"tooltip_brush_jointplot_happ_col7_li832lin23happiness, df.query",visualization,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[7])"
153,"tooltip_brush_jointplot_happ_col9_li832lin23happiness,",,,,Interactive,,relationship (continuous X continuous),"used tooltip, but not sure",,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:15:18,,,the people who are happy are happy. This one is very tautological. ,tooltip_brush_jointplot_happ_col9_li832lin23happiness,,,scatterplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[9])",,,,tooltip_brush_jointplot_happ_col9_li832lin23happiness,visualization,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[9])"
154,"tooltip_brush_jointplot_happ_col10_li832lin23happiness,",,,,Interactive,,relationship (continuous X continuous),"used tooltip, but not sure",,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:15:34,,,people who are sad are not happy.,tooltip_brush_jointplot_happ_col10_li832lin23happiness,,,scatterplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[10])",,,,tooltip_brush_jointplot_happ_col10_li832lin23happiness,visualization,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[10])"
155,"tooltip_brush_jointplot_happ_col11_li832lin23happiness,",,,,Interactive,,relationship (continuous X continuous),"used tooltip, but not sure",,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:15:48,,,another one which is like all over the place,tooltip_brush_jointplot_happ_col11_li832lin23happiness,,,scatterplot,FALSE,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[11])",,,,tooltip_brush_jointplot_happ_col11_li832lin23happiness,visualization,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[11])"
156,"tooltip_brush_jointplot_happ_col11_li832lin23happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:16:04,,,"the ones which over the place are the most interesting, but also the hardest to say anything about",tooltip_brush_jointplot_happ_col11_li832lin23happiness,,,scatterplot,TRUE,,,relationship (continuous X continuous),outlier (relationship),RELATIONSHIP,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[11])",,,,tooltip_brush_jointplot_happ_col11_li832lin23happiness,visualization,"alx.highlight_brush() + alx.tooltip_hover() + alx.jointplot(df,x='happinessScore',y=df.columns[11])"
157,"tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,",,,,Interactive,,relationship (continuous X continuous),"used tooltip, but not sure",,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:21:43,,,"I'm looking at this by country, and I can't see anything. ",tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,,,Multi-view Chart,FALSE,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)",,,,tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,visualization,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)"
158,"tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,",,,,Interactive,,,,,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,1:21:47,,,"If I had a real thing, I would probably do by regions",tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,,,Multi-view Chart,TRUE,,,,plan of action,ANALYSIS PROCESS,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)",,,,tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,visualization,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)"
159,"tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:22:01,,,"I can look at the top GDP countries. Yes, yes this is nice. Oh, you know. It's all over the place. It's hard to say.",tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,,,Multi-view Chart,TRUE,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)",,,,tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,visualization,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)"
160,"tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,",,,,Interactive,,"relationship (multivariate)
",,,,,,,,,,,,happiness,,,,,li832lin23,,,,,,,,01:22:33,,,"Okay, so the very highest life expectancy [countries]. Cyprus, if you didn't expect Israel. Yeah, Japan. I did it. and they are happy-ish",tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,,,Multi-view Chart,TRUE,,,"relationship (multivariate)
",relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)",,,,tooltip_brush_barplot_avg_happiness_profile8_li832lin23happiness,visualization,"profile = alx.profile(df)
 barplot = alx.barplot(df,x='country',y='average(happinessScore)',sort='-y',width=1500) # sort descending by the height of the bars
 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)"
161,"null_check_li832lin23happiness,",,,,Interactive,,,,,,,,,,,,,,happiness,,,,,li832lin23,,null_check_li832lin23happiness,,,,,,01:25:26,,,pretty good null situation for a data set,,,,none,FALSE,,,,missing data,DATASET,,,df.isnull().mean(),,null_check_li832lin23happiness,other,  df.isnull().mean() 
162,"alx_scatter_year_happiness_bjs827ee1uhappiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,happiness,,,,,bjs827ee1u,,,,,,,,24:52,,,"And that's interesting that the year starting at 2,005 to 2,020, so it's like this is the time span",,,alx_scatter_year_happiness_bjs827ee1uhappiness,scatterplot,FALSE,,,distribution  (continuous),"distribution range [min, max]",VARIABLE,,"alx.scatterplot(df,x='year',y='happinessScore')",,,alx_scatter_year_happiness_bjs827ee1uhappiness,visualization," alx.scatterplot(df,x='year',y='happinessScore')  "
163,"alx_scatter_year_happiness_bjs827ee1uhappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,"It's interesting as there are less values in the 2005 year, but the number of values isn't paid attention to (ie comparing 2005 against 2020 where 2020 has more!)",,,,happiness,,,,,bjs827ee1u,,,,,,,,24:58,,,"and it seems like in the in the early years, about 2,005. The happiness score was higher than then. Here in the later.",,,alx_scatter_year_happiness_bjs827ee1uhappiness,scatterplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.scatterplot(df,x='year',y='happinessScore')",,,alx_scatter_year_happiness_bjs827ee1uhappiness,visualization," alx.scatterplot(df,x='year',y='happinessScore')  "
164,"alx_joint_year_logGDP_bjs827ee1uhappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,happiness,,,,,bjs827ee1u,,,,,,,,25:44,,,"here I can see that in 2,005 there is a higher score also, and here we have more low scores.",,,alx_joint_year_logGDP_bjs827ee1uhappiness,scatterplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.jointplot(df,x='year',y='logGDPPerCapita')",,,alx_joint_year_logGDP_bjs827ee1uhappiness,visualization," alx.jointplot(df,x='year',y='logGDPPerCapita')  "
165,"alx_joint_year_logGDP_bjs827ee1uhappiness,",,,,Static,,,,,,,,,,,,,,happiness,,,,,bjs827ee1u,,,,,,,,25:53,,,"Yeah, I think there's some interesting outliers.",,,alx_joint_year_logGDP_bjs827ee1uhappiness,scatterplot,FALSE,,,,outlier (relationship),RELATIONSHIP,,"alx.jointplot(df,x='year',y='logGDPPerCapita')",,,alx_joint_year_logGDP_bjs827ee1uhappiness,visualization," alx.jointplot(df,x='year',y='logGDPPerCapita')  "
166,"alx_joint_happiness_logGDP_bjs827ee1uhappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,happiness,,,,,bjs827ee1u,,,,,,,,00:27:54,,,"Here I can find the correlation. The higher the GDP per Capita, the happier the people.",,,alx_joint_happiness_logGDP_bjs827ee1uhappiness,scatterplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.jointplot(df,x='happinessScore',y='logGDPPerCapita')",,,alx_joint_happiness_logGDP_bjs827ee1uhappiness,visualization," alx.jointplot(df,x='happinessScore',y='logGDPPerCapita')  "
167,"jointplot_2008_bjs827ee1uhappiness,",,,,Static,,,,,,,,,,,,,,happiness,,,,,bjs827ee1u,,,,,,,,32:41,,,"And now for the year, 2008. We have something like this",,,jointplot_2008_bjs827ee1uhappiness,scatterplot,FALSE,,,,representation comment,ANALYSIS PROCESS,,"alx.jointplot(dfx,x='happinessScore',y='logGDPPerCapita')",,,jointplot_2008_bjs827ee1uhappiness,visualization," alx.jointplot(dfx,x='happinessScore',y='logGDPPerCapita')  "
168,"jointplot_combo_5_2008_2014_bjs827ee1uhappiness,",,,,Static,,"relationship (multivariate)
",,,,,,,,,multivariate as time + axes,,,happiness,,,,,bjs827ee1u,,,,,,,,35:52,,,"I can see that in 2,008 , which is on the left, and 2,014.So this one  [mouse over 2014] is a bit more tilted to the right.So I would say that overall people are a bit more happy.",,,jointplot_combo_5_2008_2014_bjs827ee1uhappiness,scatterplot,FALSE,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"df2008 = df[df['year'] == 2008]
 

 df2014 = df[df['year'] == 2014]
 alx.jointplot(df2008,x='happinessScore',y='logGDPPerCapita') | alx.jointplot(df2014,x='happinessScore',y='logGDPPerCapita')",,,jointplot_combo_5_2008_2014_bjs827ee1uhappiness,visualization,"df2008 = df[df['year'] == 2008]
 

 df2014 = df[df['year'] == 2014]
 alx.jointplot(df2008,x='happinessScore',y='logGDPPerCapita') | alx.jointplot(df2014,x='happinessScore',y='logGDPPerCapita')"
169,"jointplot_combo_2008_2021_bjs827ee1uhappiness,",,,,Static,,"relationship (multivariate)
",,,,,,,,,multivariate as time + axes,,,happiness,,,,,bjs827ee1u,,,,,,,,36:49,,,So I change the year to 2021 and there is also like this: this shift to the to the right.,,,jointplot_combo_2008_2021_bjs827ee1uhappiness,scatterplot,FALSE,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"df2008 = df[df['year'] == 2008]
 

 df2021 = df[df['year'] == 2021]
 

 alx.jointplot(df2008,x='happinessScore',y='logGDPPerCapita') | alx.jointplot(df2021,x='happinessScore',y='logGDPPerCapita')",,,jointplot_combo_2008_2021_bjs827ee1uhappiness,visualization,"df2008 = df[df['year'] == 2008]
 

 df2021 = df[df['year'] == 2021]
 

 alx.jointplot(df2008,x='happinessScore',y='logGDPPerCapita') | alx.jointplot(df2021,x='happinessScore',y='logGDPPerCapita')"
170,"set_display_and_view_bjs827ee1uhappiness,",,,,Static,,,,,,,,,,hovering over afghanistan in 2021,,,,happiness,,,,,bjs827ee1u,,set_display_and_view_bjs827ee1uhappiness,,,,,,40:06,,,"And yeah, for example, here we see the first time that we have a value that is not a number. Here. We have another number. Yeah, there are quite a few places where there is not a number.",,,,dataframe,FALSE,,,,missing data,DATASET,,,"pd.set_option('display.max_rows', len(df))
 df",,set_display_and_view_bjs827ee1uhappiness,dataframe,"  pd.set_option('display.max_rows', len(df))
 df "
171,"set_display_and_view_bjs827ee1uhappiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,happiness,,,,,bjs827ee1u,,set_display_and_view_bjs827ee1uhappiness,,,,,,40:36,,,"Okay, we have different countries.",,,,dataframe,FALSE,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,,,"pd.set_option('display.max_rows', len(df))
 df",,set_display_and_view_bjs827ee1uhappiness,dataframe,"  pd.set_option('display.max_rows', len(df))
 df "
172,"filter_and_jointplot_3_2008_2021_bjs827ee1uhappiness,",,,,Static,,"relationship (multivariate)
",,,,,,,,,multivariate as time + axes,,,happiness,,,,,bjs827ee1u,,,,,,,,42:02,,,"Today there's less, generosity. Oh Okay, to know that, Then I would have to like get the x-axis. so that it's not the same x-axis, and let's see if I can find a way to like get the X-axis this at the same level.",,,filter_and_jointplot_3_2008_2021_bjs827ee1uhappiness,scatterplot,FALSE,,,"relationship (multivariate)
",representation comment,ANALYSIS PROCESS,,"df2008 = df[df['year'] == 2008]
 

 df2021 = df[df['year'] == 2021]
 

 alx.jointplot(df2008,x='generosity',y='corruption') | alx.jointplot(df2021,x='generosity',y='corruption')",,,filter_and_jointplot_3_2008_2021_bjs827ee1uhappiness,visualization,"df2008 = df[df['year'] == 2008]
 

 df2021 = df[df['year'] == 2021]
 

 alx.jointplot(df2008,x='generosity',y='corruption') | alx.jointplot(df2021,x='generosity',y='corruption')"
173,"data_dictionary, ",,,,Interactive,,,,,,,,,,,,,,space,,,,,bjs827ee1u,,,,,,,,01:15:05,,,"I'm just reading through the variables to the things like, what what are the variables the like here? Now i'm like at the the age blah, blah, blah. Shopping mall. ",,,,data_dictionary,FALSE,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
174,"display_df_bjs827ee1uspace,",,,,Interactive,,,,,,,,,,,,,,space,,,,,bjs827ee1u,,display_df_bjs827ee1uspace,,,,,,01:16:13,,," Okay, first data quality, quite good, there's a few not a number values.",,,,dataframe,FALSE,,,,missing data,DATASET,,,df,,display_df_bjs827ee1uspace,dataframe,  df 
